0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
-0.41918817,0.63724416,-1.4343354,-0.49134943,-0.2245566,-0.08206729,0.22541454,-0.10536137,-0.0053972425,0.1726974,0.31213722,0.015296482,-0.64458114,-0.8323799,0.21691996,-0.5893014,-1.8755226,0.09552048,-0.43649697,-0.39477062,0.20077513,0.009064002,0.1351907,0.025280524,-0.7802575,0.42665488,-0.15255317,0.45981652,0.10171352,0.545868,-0.4868428,-0.14796045,-0.22869734,-0.3285647,-2.1530252,-0.33827993,-0.14348951,-0.16290726,0.21348053,-0.97397023,-0.6439352,0.2672117,0.086817116
-0.3139052,-0.035007477,-0.013781968,-0.50982475,-0.04171721,0.14302146,0.10083108,-0.050420836,0.06788486,-0.20837057,1.4160836,-0.085170954,-0.08344708,-0.07807039,-0.020797601,0.0079324795,-0.026788505,0.035378285,-0.5268346,-0.023907445,-0.13952066,-0.00894096,0.07086121,-0.069049686,-0.16019846,-0.16137575,0.03812655,-0.9114036,1.3328153,-0.049424738,-0.2871732,-0.25392672,0.030827286,-0.016216528,0.0804245,0.079366595,0.64578086,1.4988827,-0.1946975,0.39706287,-0.9253082,-0.08124197,0.69285685
0.36158386,-0.5066441,0.30078813,-0.6783347,-0.2593543,0.16794075,0.12573992,0.06995965,0.07571825,0.15692571,-0.35503036,-0.41169962,0.22327714,0.13031562,0.3415397,-0.43451744,-0.56679916,0.2626325,-0.6270319,-0.14707796,0.33449256,-0.28916997,-0.48908627,-0.6940812,-0.2584702,-0.9462415,-0.59190583,-0.20182551,-0.3353024,-0.3553986,0.31406754,0.2693934,-0.17437984,0.3095935,1.0365511,-0.2608,0.36264953,-0.6826595,-0.36209556,-0.32992512,-2.6723905,-1.0771397,0.278093
0.8300858,-1.090742,-0.8160383,0.28732842,-1.7060597,-0.5669776,0.1067678,-2.1125526,0.07183547,0.019399567,0.6818189,-0.34286216,-1.8456923,-0.12021614,1.1490285,-0.11265681,-0.19605772,0.49311253,-0.24337353,-0.05436733,1.0863223,0.4891913,0.13530357,0.42585552,0.73300207,-0.32732055,-0.40746164,-0.7450832,2.3417737,-0.8792445,-0.8290753,-0.5312774,-0.28702426,0.20000884,1.6630865,-1.2469131,0.032065794,-0.37389994,-2.521777,1.5978459,0.64642006,-1.9429463,2.9491155
0.05630615,0.014603659,-0.043273102,-0.06583308,0.030308966,0.026974972,0.09618768,-0.049411234,-0.00058268657,0.0651203,-0.05105357,-0.059544325,-0.06097638,0.026353177,-0.2770989,-0.0071130013,-0.005959391,-0.08521263,-0.06876518,-0.06987885,-0.047200672,0.055920694,0.15240404,-0.08263683,0.12664892,0.04297847,-0.07856389,-0.0043587075,-0.109285526,0.028877856,0.0011445801,0.024341812,-0.029803198,-0.05476983,-0.022865623,0.053984992,0.0077284505,0.17315377,0.019498387,-0.06435912,-0.011619528,-0.023780644,-0.10269527
-0.620758,0.02940887,-0.2870247,-0.694613,0.7325318,-0.4083399,0.39652202,-0.60895574,-2.540039,0.99422073,0.8999528,-0.2596013,-0.0509764,-0.9641751,0.46188053,-0.08252475,0.081920035,0.23181824,-0.6139983,-0.15172026,-0.08223836,0.113737665,0.27225494,0.2647308,-0.3589566,0.21610883,-0.24246237,-0.18756145,0.7351512,0.53648525,-1.1531767,0.10648518,-0.20511377,-0.52110416,1.1401258,-0.16416726,-1.16878,0.03199526,0.15263382,3.0127797,0.38685486,0.9441596,0.5160919
-0.013868327,0.11033565,0.012211203,0.2772026,-0.40800118,0.0018325624,0.32184917,0.004141786,-0.008250661,0.22559325,0.37453082,0.019361915,-0.30888265,0.2781684,0.078673564,-1.0752352,-7.3070116,-0.048762094,-0.2997165,-0.022779029,0.27944282,-0.06404021,-0.13129343,-0.13793159,0.23524109,0.09930923,-0.52415884,-0.15548547,0.17498384,0.05819959,-0.28530678,0.41451848,-0.5508474,0.026297066,-0.123030275,0.03331623,-0.13532181,0.36521044,-0.11120867,0.51687795,-0.21238106,-0.1356769,0.9263261
1.7178714,-0.028979244,0.15310402,0.12334827,-1.1529675,-1.0792572,1.0577446,0.5230686,-0.2025711,0.42071956,1.8838489,-0.12827475,-0.9813789,0.37724188,0.069793254,-0.43237603,-4.398061,-0.6300945,-0.5866494,-0.7166869,0.59735525,0.31159037,0.9275095,-0.29293123,-0.5317728,-0.79282737,0.20331776,0.66640425,1.2244523,0.036190774,0.10837847,0.13966104,0.39939114,0.5342796,0.6531526,0.0045544766,0.46426606,0.97183424,-0.40380302,-0.35670704,0.4405059,-0.7599859,3.448061
0.35890776,0.5984832,-0.6160226,-0.022776928,0.28682268,-0.42998338,0.8034746,0.7187444,-0.40581945,0.09713903,0.4834789,-0.024194902,0.18690707,-0.7217364,-0.067707695,-1.8649849,-6.3488383,0.813288,0.7419267,-0.117077805,1.5357497,-0.56137437,1.2662245,1.5436158,-0.4340333,-1.1442976,0.39788833,0.034332667,0.8775801,0.13324471,-0.36639297,0.23547295,-1.0808454,0.3739821,-0.33058625,-0.4733468,0.31745136,-0.54881865,0.78888196,-0.09337186,-0.7571945,-1.6943358,-0.33808336
-0.8232856,-0.93471014,-0.099466436,0.059059322,-0.5140947,-0.23363316,-0.013426044,-0.7273021,-5.618018,-0.6090629,-0.05750742,-0.07902762,-0.17090482,-1.0199882,0.5550435,-0.3429734,-1.3026199,0.7885052,0.02295982,-0.17067683,0.46035478,-0.26446128,-0.0991577,0.5202984,2.5042484,-0.26197916,-0.15494058,0.11362837,0.95111454,0.08264199,-5.902769,0.0024462435,2.6713135,-0.94787735,2.395845,-0.6350215,-0.46352425,-0.24759205,-0.25701317,2.169884,-0.089866966,2.6840947,0.4735886
1.8236699,0.91950196,0.34684262,-2.7473824,-1.556702,-0.16506588,1.4437182,0.8997459,-0.047500923,0.5665842,0.6756394,-0.550212,0.075739816,-1.1294962,0.01119455,-0.29534185,0.30993488,-1.3004284,-0.081096254,0.28836873,1.5823294,-1.08665,-0.47506815,0.021121034,-1.320338,0.41977477,-1.6349828,-0.040187024,-0.34524083,-0.25526753,0.051552165,-0.16536482,0.21110678,0.32188562,0.60093445,2.6898496,-0.89263237,-1.2372451,-0.63798344,1.6614892,0.8082364,0.6884498,0.7042018
0.58050597,-0.79773986,0.1746396,-0.536125,-0.42283735,0.24739496,-0.22627534,-0.1908138,-1.9875267,0.15605952,1.1415955,1.2044919,0.1277818,-1.3824874,-0.7751088,0.5392316,-0.7931098,0.22677033,-0.014932134,0.16149884,-0.58947587,-0.33206433,-0.2617569,0.096587315,1.4984174,-0.3376296,-0.06988246,-0.5289281,1.1289159,0.07074971,0.055773802,0.09324366,-0.5390097,-1.051413,0.45022452,-0.30600277,-0.20094597,0.6947533,0.167354,-0.2858742,0.20955238,1.2645893,0.7228173
-0.5010474,0.2300691,-0.39057666,-0.6903827,0.14433715,-0.9119879,0.24342544,-0.10163919,0.015486072,-0.27056456,0.76912606,-0.12944849,0.0102819605,0.1625022,0.1737191,-0.7099375,-0.44743812,0.41799554,-0.8332761,-0.69377583,0.43974048,-0.69967127,0.1921233,0.17840654,-0.120668046,-0.4549106,-1.1460501,-0.080711834,0.30647537,-0.3919011,-0.01635,0.7942052,-1.2194984,0.08690483,-0.123351246,0.27851,-0.5594052,-0.08023516,0.11361699,0.67150897,0.2206335,0.37943804,0.25695276
