0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.11295506,-1.3304302,1.3205128,-0.15352243,0.40296164,-1.4953858,0.2765279,-2.8643548,-1.2291352,0.3205029,0.6365434,-0.09896709,0.045028917,-0.35106716,-3.93827,-6.352652,-0.19593298,0.7131967,0.725328,1.2773476,0.42894128,-8.629123,0.843883,0.23568535,0.2596602,0.70255154,2.4230485,-0.6867709,-0.6587073,-0.44565707,-0.89234835,0.057932023,2.6478786,-10.099691,0.24215461,-0.62417734,0.010399782,1.2181164,0.3666439,0.12782903,-2.6426578,-1.0217388,-1.0172737,-2.3916519,0.8110076,0.23313743,0.1352424,0.24478617,1.6832155
1.3678384,0.36873442,4.651066,0.05834726,-0.026353378,0.99605167,0.26557374,-3.8864555,3.0208673,-2.0043736,1.9230705,0.11412364,-0.26368845,-0.7707833,0.19369075,2.0153005,-1.0248365,-0.08102236,-0.39496717,-0.18130337,1.0401144,-1.95955,2.4507713,-2.460516,1.5706381,0.13369572,1.6848462,0.088830024,0.60697913,0.35916433,0.7147378,-1.4584162,-2.7448807,-1.9055041,-1.2784631,-0.17576233,3.2946043,-0.011356723,-4.191973,-0.57196486,0.66463464,-1.0619617,-0.100881785,-0.21932054,0.5491849,-3.2655838,-2.5384393,0.8796059,2.8300369
0.3161796,-0.07635587,-0.67354804,0.24757147,-4.7085075,-0.10506428,-0.117501274,-1.5889719,1.535981,0.43410742,-0.24564767,-0.4639376,0.40994087,-0.23639914,0.08382546,0.07947949,-0.17290173,-0.19494173,-0.9935106,0.1684134,-0.24960014,1.0690471,-1.1277738,0.9030207,-0.11193516,0.11546855,-0.28640404,0.010050649,0.3239416,0.21993138,0.07541966,-1.2682983,0.22812162,-0.13343638,-0.74327457,-1.0464796,-0.46709865,0.45182633,0.50646335,-0.380711,-0.033796784,-0.8501132,0.07996376,0.5115405,1.2481512,0.34246248,-0.13458633,-0.13467544,-1.2577741
-0.6840391,1.9493046,1.4957968,0.37554395,0.44355723,-0.15572698,0.31761774,-4.933094,-1.6349044,1.9370604,-0.8458838,0.49504012,2.807139,-1.2721204,-10.033024,2.801694,0.4237346,-0.490724,-1.1373357,-1.576325,-5.0077996,1.9159645,-3.6243162,-2.1872444,-0.62423664,-0.05300575,2.37096,0.88033044,-4.105535,-1.2423532,0.39288193,1.168658,1.733041,0.8051489,-6.309568,1.3521603,0.65141344,-0.12132977,0.56002975,0.36655825,-0.2045269,-1.321327,1.9277496,5.0036287,-0.0696402,-0.51078975,0.9467105,-0.8266283,-0.29222488
0.33075997,-0.10940615,0.86102134,0.106488265,-0.13197231,-0.24942015,-0.049807485,-0.5975487,-0.048733786,0.24238122,-0.64428246,0.18316676,0.7550481,0.6963903,0.434165,2.594688,-0.5984441,-0.26696298,-2.1421344,-0.14159599,0.48759124,0.74604255,0.16854322,-0.2800644,-0.44493285,-0.9269173,0.29914397,0.3508804,0.5919167,0.19720225,-0.056870066,-0.28473076,0.5277211,-2.5387056,-1.5174963,0.38470492,-0.38644326,0.7928614,-0.53201985,0.42144167,1.1161238,0.411948,-0.12763403,0.79297173,-0.5200261,0.45488232,-1.0236149,-0.08618031,1.026144
0.40091184,-0.15769114,0.040962283,-0.012844659,-0.04064774,-1.95816,-0.12303071,-1.4492933,-1.0517247,-0.13546436,1.3609246,-0.17254281,1.5924531,-0.36737558,0.69662666,0.8583517,-0.73308635,-0.09993687,0.00077704916,-0.068157226,-0.48739123,-1.2786998,0.73209107,0.22886789,-7.7343965,-2.2089968,-1.7600939,0.78427756,0.6156388,-0.8266551,0.3346694,-2.5679073,0.085502736,-0.40081176,-0.36188093,-0.8532866,0.43869662,0.0467501,-1.1432365,-3.025892,-0.06185286,-0.15385914,0.9866764,-3.165226,0.5070535,0.5727824,-0.15871327,-3.479703,-0.543378
-0.92121136,-0.9997289,1.4743937,0.43523023,-0.3547143,-1.0569,0.28673917,1.5710176,0.5725014,0.30031556,1.2004305,-0.060568854,2.9878614,-0.51630926,-1.8975796,-0.8308881,-4.71259,-0.4943351,-1.3443412,0.54555196,-1.5005851,0.8754688,-0.6082728,0.3087152,-0.047639597,-0.6256336,-1.0045818,-0.99380696,0.7556918,0.9287941,-0.40236962,-0.17952192,-4.2519174,-0.0034852528,-5.9958067,-2.4612422,-2.5032492,-2.186872,0.04500479,-0.013869491,0.047557626,-0.94591874,1.1962551,2.3336756,0.8823511,1.4022971,0.76880074,1.1027118,1.0397575
-1.0914792,2.2106912,-0.7718324,-0.014997456,0.0113949245,0.7573591,-0.06336098,2.426102,-0.44253373,0.2626378,-1.851414,0.08103423,-0.57828134,-2.4511058,0.30123952,0.3659504,0.26846522,-0.19032028,-0.041811056,-1.2730076,0.46049836,-1.8058035,-0.93208367,-0.11513742,0.51310927,-0.73681194,-0.44815603,0.25213155,-6.502955,-0.6199641,-0.411225,-0.3637385,-2.7379644,-1.5933473,0.95426893,-1.469221,0.18138583,-0.07800589,0.060607705,0.79852456,1.0848272,-1.8514472,0.91233075,0.41486478,-0.45293456,-1.3510838,-4.7856193,0.57741207,-1.3589954
-6.868438,1.6079018,-2.9337506,-0.060212314,-0.076101474,-1.8177034,-1.0335602,1.2795707,-0.17657848,-1.501941,-5.5330973,-0.08701971,-4.5501103,-0.04997247,0.9787343,-1.3713616,-8.860874,0.0700984,0.67784286,0.08389116,0.5559623,-6.4455853,2.530774,3.9516485,-7.6876073,0.39076558,3.0904813,1.5590922,1.9395478,-2.892289,-1.6784232,-1.7184831,1.9623401,-3.0119793,1.2705489,0.9655898,1.4253308,2.2081876,-0.19061773,-0.38141674,-1.037931,-0.9187105,-2.8609657,0.17897442,-0.046334464,-0.125885,-0.6192003,-4.324242,-1.5913023
1.0808083,1.8391607,-2.7576635,0.117639266,-0.18956576,-0.38334244,0.5665604,4.964557,-1.3158462,0.7668048,-5.896011,-0.055080395,1.173518,-0.5857212,-5.1854863,0.49079752,-3.217317,-0.19415283,-0.15602449,1.9864999,0.8141514,-0.8167729,-0.22323616,1.9289104,2.3369884,0.045879483,3.5943515,-6.190068,-0.029799351,0.18928778,-0.44893524,-0.4712358,-0.37990788,-3.6067874,-2.5159905,0.2816176,0.66849047,0.6598735,-6.658446,-0.35057637,-3.8634984,-0.23751035,0.9839307,-1.415541,1.2078714,-1.1959699,-0.42130232,-3.1729865,1.333017
2.523017,-1.7367398,0.43776953,0.019043066,-0.08072657,-0.010233562,0.40577745,6.641215,-2.2365296,1.4806591,6.4261193,-0.13503985,2.3271348,-3.638079,-1.14765,0.6784544,-10.703642,0.0260583,0.1855932,-2.1657314,1.8148674,2.6724246,0.89244974,-0.23795234,-1.4460268,-0.29945076,-0.34113094,2.4841614,-0.046652704,0.12410665,-0.9863222,-11.995287,-0.036293,-0.21646956,1.53915,0.5060979,-4.220522,2.1376157,-1.6583257,-0.72889936,0.72204286,-3.129686,-0.444794,-10.083597,-0.121120505,-1.3810105,-2.8315144,-0.40302417,-1.0635067
0.22276679,-0.6497299,-0.9740921,-0.034307353,-0.16667928,0.06719468,0.268309,5.256401,-0.19383477,0.0537345,1.235556,-0.054925814,-2.5358932,-1.398741,-0.36944613,0.06600598,-1.293908,-0.30244663,0.028692383,0.22714013,0.061258078,-2.3400192,0.21535577,-1.1533114,0.12827885,-0.21356435,0.16510588,-0.9046292,1.453641,0.9000109,0.24284378,-0.784591,0.9016727,-1.5449843,-0.23899344,1.1476641,-1.1012536,-0.17873445,-0.31038508,-0.21927135,0.77591205,0.6528976,0.058533028,-0.77747446,-0.32375148,-2.1021922,-0.8148661,0.74304,0.06759204
-1.5667062,-2.5198333,-3.0997772,-0.14562866,0.0027431974,-2.5709007,-0.5285354,-0.65102607,-0.9704574,-2.9557936,-3.6436145,-0.088888876,0.068529986,-2.043059,-2.585482,1.1197441,-0.20093471,0.21851999,0.1610519,-1.7112223,0.37207338,1.3177176,-1.2951729,-2.9448655,-0.70475197,0.9386254,-4.0771523,0.20554347,0.94363356,-0.72331715,-1.7576683,2.8585503,0.6149818,0.16774529,-0.019123219,1.9426819,1.0800138,-0.3943081,-10.405779,-0.14016473,-0.093514904,-5.340722,0.7151612,-2.3759735,-0.6229058,1.7738657,0.8204608,-4.02107,1.4218866
0.32770464,0.672053,0.44047332,-0.25645664,0.04494716,-0.37883887,0.8692789,3.498871,-4.0753098,-3.453602,-1.8694029,-0.018289555,0.9931006,-0.86131334,1.0848325,-0.2790427,-10.132594,0.30714,-0.20456663,-0.38974747,0.25735226,-0.22758777,-1.4401909,0.45396665,-0.27274093,-4.0017247,3.9329429,-1.2353953,-0.9169573,-3.065232,-0.41933212,-0.099976994,0.25355116,-0.6868558,-3.4473042,1.0693077,0.56048286,-3.2837381,-0.91509867,-1.2532849,0.96371865,0.91280085,0.08227073,-3.493017,-0.050632082,0.032954272,-0.45443723,-0.44589588,-2.5090594
0.22774386,1.0745418,0.14622995,0.48921287,-2.3401268,0.4235414,-1.1939232,-0.42615122,0.2472328,-0.03412921,-0.27522963,-0.9364012,0.31362283,0.5811737,0.35157606,0.6573638,0.004699612,-5.5071507,0.13622902,0.12671423,-0.27549616,-0.12221027,-0.3475392,-0.6534899,0.16049524,-0.13580145,1.0056608,0.17030163,-0.19136956,-0.95373964,0.68446046,0.33713967,-0.20796618,-0.057205193,-0.40298656,-0.29989833,-0.28583303,-1.4699432,-0.32946637,-0.06645146,0.29993638,-0.022138767,0.4142273,0.87196577,5.6470275,0.009234987,-0.05165984,-0.2538418,0.20555033
-1.1294428,-0.6299033,-0.37160182,-0.14732538,-0.38484216,-0.55714065,0.30774644,1.5956231,1.2085458,-0.16000883,1.423111,0.019337581,-0.5548323,-0.813451,1.0307326,1.2132399,1.8371203,-0.033461925,-4.122539,-0.09835999,0.9460565,-0.49651164,-0.7665233,0.77686685,2.2184885,-0.7973073,1.5563241,-0.93815255,-1.0315331,-2.2527707,-1.5564152,-2.1271572,2.1160457,-1.0188279,-0.9441824,-1.3677984,-1.8519689,-0.848021,-1.2463073,-5.1163077,1.66906,-0.086684264,0.95021814,0.52524924,-0.13892457,0.0051588067,-0.6465247,0.042889465,1.7307279
0.8050093,-0.26287103,0.86923724,0.5581616,-0.110711545,0.7465107,-0.32884607,0.6219979,0.31416488,-1.4252309,0.7210739,-0.13115397,1.2284228,-0.49702644,0.22168794,-0.7231663,-0.8817002,-0.18870907,0.8793737,1.2363907,-0.92083526,-0.76629657,1.6450549,0.18974961,-1.4066228,-1.4627918,-0.22242011,-4.913552,0.5394577,0.44605958,0.58874464,0.37240067,0.122629546,-1.7752066,-0.40346175,-0.6195201,0.4079586,-0.78412926,-8.419005,0.5692616,-1.758877,1.335177,0.12490937,0.3431733,0.8160294,-1.7049124,1.0089893,0.39082447,0.87734455
-5.015782,-1.9314435,-0.29649636,-0.031512354,-0.24387442,1.2120651,0.25547752,4.0321727,1.3734047,-0.839826,3.3166559,-0.34687126,-3.6109262,-5.296577,0.38335004,-0.6208342,-1.3384075,-0.07227009,0.52543664,1.9388167,2.8662865,-3.1828156,-0.007854683,-0.8440703,2.3365011,-1.4055613,-0.82358646,2.4681008,1.4026066,-1.9472752,-1.1046655,-4.05711,-1.4798046,-0.3389434,0.6819733,-1.2444769,-2.0870755,-1.6719458,-4.1312037,-5.8362336,-1.637879,0.12541987,0.46320632,1.1843507,0.04129542,-1.998492,-4.4320345,0.6663656,0.7028948
-1.0156441,0.11071574,-1.6218575,0.017332908,-0.3462715,-4.777443,-3.1868458,10.034492,-1.6583903,1.8291391,0.097729795,0.06306928,4.8168883,-1.8404486,0.96159655,0.67943174,-0.45375365,-0.024089137,0.50503707,-0.22032072,-0.5345335,5.457975,2.099502,-4.91513,-0.9289739,0.05921064,3.1883066,-2.5376608,-1.3094717,-0.81318814,-0.44810542,-4.653247,-0.9446102,-0.021805555,0.024548326,-0.047200914,-7.5747437,-2.692123,-3.7300627,2.3556726,0.33978453,-0.79609865,-1.2550105,-1.517904,0.05632365,-3.1790802,-0.075654544,-10.924961,1.4563214
-0.31687286,-5.92857,-0.68902713,-0.43990034,-0.24671076,-0.8012063,-0.6040585,9.124765,1.4028268,-6.5890665,-1.6888157,-0.1305906,-7.452951,-0.17308123,11.109048,-3.5205088,3.1291404,0.009931437,-3.9427085,0.21479625,1.2070688,3.3652189,-0.02871684,-2.8164139,-3.6717849,0.8880617,-3.6008599,0.93705827,0.62004125,-6.50928,-15.5094385,-1.4586942,0.915914,-0.044921592,1.1950413,0.27627346,-1.2709284,-2.7385833,0.55049413,-2.0460258,-5.1683273,-4.377451,1.5977604,7.189192,0.045642205,0.07041851,-0.09827754,-3.422676,1.3801576
