0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-0.19133109,-0.515056,-0.095788725,-0.65853727,-0.042806074,-0.6156514,-1.8430737,-0.07497643,-0.257896,-0.5591667,-1.7132643,-0.56297255,-0.17430475,0.063350245,0.004057795,-0.59730166,-1.1972202,0.06418434,-0.776068,-1.9662635,-0.58058304,-1.0800143,-1.0240107,0.06173093,0.040272474,0.15551257,0.028485311,0.04311758,-0.034306064,0.06380561,-1.4831289,-0.22237638,-0.70221394,0.21335673,-0.44102946,-1.8606101,-1.9269984,0.007584855,-0.59379107,0.21479101,2.1114256,-0.722188,0.039232317,-0.55885226,-1.124531
-0.9866028,-0.34433973,-0.050760992,0.2522212,-0.42941982,0.15128584,-0.29442054,-0.078245215,-0.189272,-0.028875012,-0.4763792,-0.14636424,-0.31035537,0.19485134,-0.026948273,-0.24603698,-0.2846139,-0.5418398,0.9860772,-0.33047754,-0.097548865,0.56734943,-0.20271003,-0.008375192,0.023591185,0.024770303,0.00528525,0.020371526,-0.8430734,-1.3764317,-0.41548985,-0.009372129,1.6127132,-0.3131304,-1.029745,-0.10524563,-0.30912596,0.0350766,0.47702903,-0.30349284,-0.049466398,-0.06915856,0.05520184,0.7542964,1.6255711
0.020611253,-0.049989507,0.04617238,0.010082971,0.041823875,-0.03530591,0.02436901,-0.020468585,-0.0057753767,-0.031459652,0.0538291,0.03272763,-0.05316355,-0.035033457,0.053697765,0.07816233,-0.09802857,-0.012424506,-0.006781871,-0.020631764,0.002686843,0.005099852,0.03716095,0.0017679358,0.047587845,0.02978148,-0.0008755001,0.14801183,-0.05719686,0.021778194,-0.026108932,-0.0016523672,-0.0010357562,-0.037752926,-0.053733,-0.009526103,-0.016925765,0.04710731,0.002314972,0.012800447,-0.026429908,-0.019197704,-0.050784666,0.019811513,-0.0051795836
0.36666152,-0.004292558,0.16102664,-0.30415618,0.0857025,-0.6036952,-0.0013445553,0.13750416,-0.70118576,-0.14699374,-0.9616585,0.1498327,0.07353438,0.621542,-0.076566584,0.70268637,0.23588851,-0.220929,-0.051008847,0.10228574,-0.03956309,0.8929033,-0.56485355,-0.03603264,-0.0261685,-0.1539095,-0.026964677,-0.021260785,0.5647464,-0.9541322,-0.55281687,-0.061153106,-0.74535614,0.13168125,-0.76978016,-0.6053946,-0.86926186,0.03216455,0.5506427,-0.01618855,0.9282893,-0.7691031,0.03843159,-0.42901725,0.024687447
0.10145072,-0.05547137,-0.0313265,-0.27023953,0.19304003,0.41482684,-0.23053579,-0.02504544,-0.38814378,-0.16832657,-0.31459093,0.06310021,-0.03474298,-0.06570282,-0.028612697,0.17359702,-0.1425204,-0.4884069,-1.9976245,-0.011669621,0.005489995,-0.22716698,0.4045527,0.0013636093,-0.005312768,6.5136366e-05,0.008960238,0.0058540055,-0.3701451,0.68140507,-0.15344842,-0.017984949,-0.6525478,-0.23204422,0.074102715,0.037620466,-0.11348344,0.012982956,0.0818458,-0.25719863,0.28742632,-0.6744381,0.0472503,-0.8584582,-1.9898773
0.03280364,0.25739533,-0.025245607,1.9900962,1.758629,0.14304417,-0.06481542,-0.021701062,1.8543411,1.5493733,-0.016654458,2.285344,1.4887924,0.018339079,0.08453295,0.93880767,1.1094984,0.012589637,0.55445147,0.32501867,1.1763921,-0.23931667,1.8537997,0.019781658,-0.010845411,0.026545085,0.01952237,0.004219435,0.9579133,0.8014091,0.2946172,-0.020532738,-0.33004683,1.0322932,-0.008633113,-0.07899618,0.01751815,-0.027594136,0.3598362,0.8125542,0.026239982,1.0247236,9.664059e-05,-0.080034815,-1.545818
-1.1573727,-0.4643156,-0.026859146,1.468053,0.5512974,0.7780562,-0.5218825,-0.024577877,-0.55721915,0.6185237,0.37252277,0.42006472,-0.012460289,-0.10618608,0.008445071,-0.08737766,0.2562291,2.3757765,-0.91954553,0.13789013,0.13203233,-0.4048441,1.4113921,0.03433438,0.038508814,0.10001154,0.017432233,0.0061438265,-2.5526574,-0.77381605,0.51319814,0.0065666633,-0.6793641,-0.43546242,-0.34701103,0.11223476,-0.020833516,0.004493989,0.8877679,-0.76203066,-0.7844027,-0.83981556,0.0070133302,0.6116027,0.054210905
1.3198851,-0.16066965,0.1951888,-1.0968391,-0.1656192,0.021803515,-0.20891972,-0.043758266,-0.029813973,-0.3482028,-0.5068001,-0.2860038,-0.20901805,-0.9505999,0.021507598,-0.8521248,-0.5737966,1.8740306,0.12453723,-0.46260047,-0.43072444,0.47600052,-0.51172024,-0.029367512,0.035258833,0.11318252,0.031189498,0.008844004,-0.04458694,0.7675246,-0.5781337,0.03671116,-0.21979553,-0.24814163,0.3361736,-0.58576775,0.73747313,0.034046512,-0.23796338,-0.13885064,0.0059284205,0.91836435,0.00895704,-0.24802454,0.35588247
-0.56017154,-0.31575724,-0.08901862,-0.86593866,1.2881927,1.3033829,-0.2913582,0.10069573,0.1437777,0.45162567,0.28204468,0.3950397,0.046676528,-0.6086523,0.0276643,-1.4138814,-0.10898463,1.5891856,-2.242393,-0.23666982,-0.033021532,-1.5760347,-0.24532393,-0.04368003,0.002305522,0.025327288,0.028941216,0.02338721,-0.28785613,-0.65393,-0.0019159472,0.044302434,0.5164753,0.09269508,-0.713503,-0.22051084,0.42087457,0.031835727,-0.389875,0.20854516,-1.395621,0.4756169,-0.0033419055,0.9335938,-0.5515712
0.3581885,-1.0477631,0.023343636,0.17240691,0.89274484,-0.37972197,-0.379765,0.003521078,0.118811406,0.1739865,-1.1442574,0.20030609,0.08209938,0.039054833,-0.005289116,0.84205157,0.40655497,0.0023431045,-2.163758,-2.4762268,0.00807544,-2.3685973,-0.053910784,0.014664781,0.014422807,0.020225044,-0.0010091941,-0.0013217485,0.598006,2.1972234,-2.014154,0.010926047,-1.5505072,0.09321672,1.738305,-0.9050625,-1.0608377,0.0040941644,0.19392325,0.15191543,0.30001593,0.10759405,-0.020273227,-0.1889776,-2.154835
-2.1389668,-0.18585682,-0.03848539,0.34266704,1.0568538,0.4168999,-0.059425313,0.057566136,-0.50376934,-0.27794445,-0.35427165,0.055203333,-0.34442687,0.47136664,-0.11919652,0.7629485,-0.72482675,-2.0596073,0.44911456,-1.2782513,-0.26032105,-0.2440203,-0.49937358,0.05486814,0.1912773,0.2794863,-0.07052071,-0.19257402,0.32220748,0.43995145,-0.8534699,0.44024235,0.009462187,-0.09088842,0.5330969,-0.6545752,-0.6696282,0.061629433,0.8289112,-0.01393058,0.31917167,0.0670912,-0.17200729,-0.045682132,-0.13508683
-1.1913131,-0.08543162,0.11168394,0.31024972,-1.3532711,0.42413896,0.09821865,-0.012342109,-0.17665902,-0.979102,-0.20893058,-1.0820068,-0.053566482,-3.8126214,0.07261742,1.0275426,-0.52139455,-3.2101586,0.42508674,-0.48557168,-0.059069756,-0.00281667,0.75473046,-0.0625222,-0.049520954,0.030478023,-0.017815506,0.005660142,1.3560982,-0.8851508,-0.1939229,0.0144397095,-1.6644907,0.21949086,-0.30241933,-0.5960432,-0.12192793,-0.07446646,-0.8184966,0.35836658,0.85514116,0.7150261,-0.03542048,0.75851786,-0.41878068
0.13656834,-0.51213783,-0.3964002,0.123138934,0.5539645,0.30919477,-0.20845559,-0.010688799,-1.5998844,-0.44096833,-0.02519281,-0.0070751673,-0.35397428,0.0985934,-0.06971485,-0.052800477,0.3109763,1.4360664,-0.028802572,-0.009123842,-0.3075128,-0.0921144,-0.12066173,0.009543031,0.049530882,-0.046841606,-0.001409441,-0.01342802,-0.23553665,-0.47541082,0.13207771,0.07947486,-0.714033,-0.50690854,0.13921857,-0.553176,0.33965534,-0.08199442,-0.16836551,-0.5566383,-0.1592397,-0.2212173,0.05350009,-0.6239399,0.45446482
0.025880465,-0.11157253,0.41713178,-0.13049278,-0.67843777,-0.5165153,0.37110135,0.07935514,0.299514,-0.089407496,-0.5900225,0.028763765,0.03363801,0.011417142,0.22261682,0.35180518,-0.27900776,-0.476837,0.16809516,-0.26171044,-0.30463943,-0.10142484,-0.4400398,0.011747504,0.104675405,0.17320633,-0.023690693,-0.0045788293,0.1806826,-0.6484955,-0.1643228,-0.121557295,-0.4316773,0.09440766,-0.6622959,-0.105166644,-0.55998546,0.08781355,-0.8588376,0.4743624,0.08563255,1.2649959,-0.26782602,0.6633987,-0.6039931
-1.6669035,-1.2826858,0.27546325,-0.08121121,0.21567577,-0.145496,-0.87454957,-0.26323202,0.24344213,-0.20778501,-0.16498038,-0.17811961,-0.018265666,0.19255772,0.4574657,-1.3138556,0.38139415,-0.9999517,0.59543204,-0.58471733,-0.12323263,0.84932774,-0.74439317,0.035609342,-0.0148056215,0.20372015,0.12706609,0.17583919,-0.16925034,-0.08448116,-0.03974119,-0.065533,0.028959284,-0.15274498,0.16854988,-0.17352955,-0.064123005,-0.0058876467,-0.32911795,0.33813262,-1.1559678,1.2875967,-0.077049434,-0.20954022,-0.5341623
-2.5783641,-0.53350157,-0.23377334,-0.5927735,0.9672111,0.46541524,-0.704894,0.065479785,0.7006762,0.75852424,-0.03697426,0.1408813,-0.31845725,-0.10811152,-0.373969,-0.91697425,-0.21622775,0.50496125,-0.24104382,0.104544915,0.30444396,-1.1090578,1.2204034,-0.12402516,-0.09181168,-0.45663723,-0.16044813,-0.19834436,-3.286001,-1.223018,0.34152585,0.077134155,0.5148333,-0.6620468,-2.2237844,-0.5135305,0.28076196,0.0009104583,0.45633018,-0.88188547,-1.6622301,0.1883441,0.18981864,-0.3006708,-0.44708964
-0.0020396493,-0.015962608,0.011019876,0.0018020002,0.021447942,0.01694368,-0.011413221,0.109336965,-0.016926022,-0.01748299,0.00896814,0.025891325,0.060242377,-0.013741482,0.10457624,-0.012848676,0.010462964,-0.025374085,-0.003858958,0.028672336,-0.029409071,-0.016878106,0.040045124,-0.058468048,-0.017935619,-0.040156834,0.018722951,-0.033703294,0.01283277,-0.011613603,-0.011773316,0.06876804,-0.011888941,-0.014720253,0.02211211,0.011168378,0.007336388,-0.10782331,-0.077053785,-0.0097229015,0.027364023,-0.02115487,0.058418166,-0.00402697,0.0050165798
0.011864204,-0.31112954,-0.00055876654,-1.1224523,-0.77064425,0.35961777,-0.7942479,0.043191187,-1.0032074,-1.299468,-1.2460514,-0.1599124,0.055184595,-0.27311757,0.15367804,0.39967266,-0.41921392,-0.45225364,0.3248344,0.24573773,-0.47056845,1.0806979,-0.771865,0.024061993,-0.018175201,0.0021651355,-0.030940576,0.012687795,-0.3301865,0.92306197,-0.62451,-0.048553415,-0.55969876,0.094748564,-0.1817446,-0.22649947,-0.010258718,0.05554788,0.16355447,0.00691689,-0.257757,-0.15315294,-0.008006746,-0.047629133,-0.17437528
-1.7235821,-0.51466554,-0.23593946,-0.6499929,-0.11130799,0.13264896,-0.17058674,-0.11972282,-0.70707923,-0.33890998,-1.2434306,0.17588082,-0.08454493,0.7235036,-0.074216045,-0.09607608,-0.26685607,-2.370258,0.8444846,0.31667718,-0.0380338,0.78870654,0.21477894,-0.016925456,0.013282115,0.033665445,0.0917476,0.10608606,-0.11565809,0.8669537,-0.8446254,-0.11062159,-0.34698322,0.08845529,0.592654,-0.5103032,-0.49297005,-0.047167577,0.08361714,-0.15491207,0.067605905,-0.58128893,0.09074072,-0.21757965,0.04388026
-0.03658067,0.3150155,0.011897263,-0.5385182,-0.58866644,0.05756787,-0.4947433,0.11162499,-0.55827725,-0.6769237,-0.49073723,-0.4768091,-0.18075168,0.20683834,-0.021822678,0.11657249,-0.7523494,0.19310853,0.6247301,-0.026904436,-0.7438815,-0.5048554,-1.2744628,-0.042607065,-0.10038437,-0.25393936,-0.1001524,-0.098337196,-0.6765375,0.8781592,-0.038787507,-0.013722105,0.29732588,-0.6218959,-0.23491566,-0.16472419,0.108587086,-0.0477625,1.6524134,0.18202011,-0.81139404,0.25915352,-0.0042910376,0.35615355,0.68068737
0.09011816,-0.22324844,-0.10465133,0.1682174,-0.4840192,-0.3065586,-0.029758485,0.008313395,0.28938732,-0.060363106,-0.66728103,-0.20165657,0.011357642,-0.47789174,-0.00013890825,0.8240431,-0.02083465,0.13475415,-0.2320811,-1.8135492,0.04529509,-0.673149,-0.08998781,0.013606267,0.0039826436,0.015166441,-0.0151246395,-0.011806367,0.13358942,1.1295388,-1.2095743,0.010170297,0.16247174,0.18807974,0.4971391,-0.7345559,-0.74066156,-0.004196648,0.39664885,0.23135987,0.20566826,0.5514567,-0.008772899,0.28639954,0.27828878
0.22285001,-0.35597697,-0.00094340986,0.095315516,0.19253188,0.16974661,-0.13468471,-0.017452812,-0.19807616,0.11831591,-0.48378825,0.23018894,0.013495442,-0.078810126,0.075407125,0.35361668,-0.035151813,0.08724921,1.2305536,-0.24410085,0.1400829,0.53915566,0.19352539,-0.004007973,-0.020329934,0.02760543,0.014281789,-0.010221704,-0.07507863,1.0367966,-0.41609398,0.05247319,1.4208655,-0.07110445,0.8165587,-0.10282735,-0.3169489,-0.014855732,0.13438214,-0.0043670344,-0.08943589,-0.32905355,-0.036045175,0.25646314,1.6320217
-0.3934549,-0.8105149,0.038265802,1.4525269,0.13840953,0.108201094,-0.3731092,0.020512938,1.0194297,0.5300733,-0.8368436,-0.20355038,0.30037457,-0.0861296,0.01393458,-0.025705367,-0.011742998,-0.13956757,1.6791117,-1.1191361,0.43152806,1.4868159,0.77538425,-0.06852901,-0.06517474,-0.065462604,0.01757242,0.050493084,-0.20231068,0.15082948,-0.790509,-0.033471752,0.64878863,0.24933684,-0.15575293,-0.86761767,-0.8883358,-0.038175005,0.24570118,-0.0056418064,0.46780926,0.33038336,0.050104488,0.9400096,1.0864091
-0.2105956,0.28577015,0.10664426,0.19883905,-0.5103117,0.24053243,0.24804205,0.011876756,-0.3288186,-0.4612023,0.14299966,-0.27852526,0.11431308,-0.3679137,0.03730938,0.87828624,-0.48717177,-0.21081659,0.13241984,0.41326335,0.025943382,-0.24614432,-0.017120194,-0.03578112,-0.04740109,-0.09443771,-0.02870776,-0.014938311,0.15238473,-0.9154902,0.38512608,-0.03993307,-1.2142661,0.28022268,-0.44972843,0.11010579,-0.11781457,0.036935315,0.28809622,0.0020734568,0.43883526,-0.22628678,0.015877774,0.4889413,-0.48177928
0.97259027,0.2066127,-0.31899703,1.0703093,-0.18050812,-0.57146454,0.16007513,-0.0737255,0.39497957,0.034190692,0.7950352,-0.62309724,0.28296798,-0.10311263,-0.22825888,-1.0016842,-0.37890694,0.1279743,-0.092803024,-0.9923842,-0.4955191,-0.54444784,-0.34573844,0.039453607,0.059092123,-0.011118731,-0.007508981,-0.026813837,-0.502987,-0.7244741,-0.24244586,0.023011096,0.05949508,0.27866614,0.8718909,-0.30588895,0.6397738,-0.0013196983,0.5995088,0.42123964,-0.41367555,0.16075617,0.021223597,0.55142593,-0.18286984
-0.50086486,0.21871084,-0.059055056,-0.8540571,-0.98137826,-0.5216965,0.018239873,-0.0013053813,-0.56303936,-0.6294875,-0.033820193,-0.56060326,-0.31470335,0.033376053,-0.0037009676,0.37668014,-0.68620485,-0.6767548,0.52089214,-0.34295943,-0.39060304,0.16667666,-1.0805659,0.009664695,-0.026718175,-0.02340191,-0.025896246,-0.027131254,0.59993565,-1.059259,-0.6410901,-0.0026927276,0.17029867,-0.15216646,-1.0724896,-0.13207053,-0.28604716,-0.015557933,-0.2875715,0.07863018,0.1023367,0.3590951,-0.033125352,-0.108946435,0.40084875
0.18807922,-0.173876,-0.4848137,0.04596288,0.27671042,-0.35958695,0.15653703,-0.15513965,0.19853215,-0.06645005,-0.13987356,-0.059192978,-0.2520198,-0.29747427,0.024330799,0.26152408,-0.35367092,-0.40488112,0.50886035,-0.315734,-0.16243549,-0.2896201,0.045265324,0.02009189,0.17795415,0.41064394,0.06675652,0.056104522,-0.27331096,-0.759974,-0.119052395,0.30461627,-0.5681761,0.28702393,-0.39607215,-0.011381465,-0.5455131,0.003471928,-0.72842574,-0.048699506,1.3898864,-0.43472046,0.03385894,-0.21437435,0.2533421
-0.33708885,-0.4929905,0.0563947,1.0124964,-0.3583237,0.61297965,-0.21785292,-0.11911763,0.2673339,-0.008216123,-0.2577237,-0.59675074,-0.51839954,-0.118144445,-0.0055150683,-1.1794344,0.18161371,-1.8572941,0.3605278,-1.4588554,-0.3802386,0.061463434,-0.8053016,-0.00082828535,0.029159129,0.04953383,0.0040565357,-0.013160686,0.2586994,1.029923,-1.5250236,-0.04751905,-0.2051869,0.19109245,0.35989845,-0.44322646,0.031308644,0.017048806,-0.74311244,0.07052839,0.652731,0.406647,0.111820914,1.360288,-0.4394488
0.08277467,0.116051376,0.3171239,0.26119918,0.23219858,-1.8159924,0.6486447,-0.09101044,-0.21102232,-0.30114827,-0.26681694,-0.51225626,-0.14930965,0.103050396,0.12810923,-1.2234246,0.26472142,-0.27463576,0.36744457,-0.298578,-0.30075467,-0.0006752944,-0.1870494,0.036634345,-0.0804683,-0.034959286,0.08465309,0.06833092,-0.6166526,0.26594192,-0.46348867,0.11964873,-0.021975897,-0.3056928,0.1167521,-0.078952715,-0.051156405,0.038420852,-0.49654686,-0.8492979,-0.6962944,0.52416426,0.023159023,-0.25873795,0.13722084
-0.23293681,0.09761704,-0.03116412,0.69729203,-1.0925518,-1.3099558,0.10971195,0.037813034,0.54829764,-0.35165435,0.617628,-0.31418547,0.1629811,-0.08635618,-0.058682602,-0.37709412,0.013998595,-0.43466923,-1.2058761,-0.40296766,0.33396015,-9.729807,0.2148694,0.021887222,0.032764588,-0.029314473,0.042625956,0.0034340983,1.05657,-0.36080062,-0.045039717,-0.27432755,-0.0062554176,0.9537857,-0.170762,0.4156685,-0.38206142,-0.031655766,0.1387175,0.9030916,-0.0008055119,0.7639462,-0.002717075,1.1799791,-0.40118793
0.87821245,0.221767,0.28802317,1.4903471,2.5709794,-1.1282747,1.119338,0.05553586,0.41065472,0.31591654,-0.63091844,0.6568908,0.23400328,-1.3597909,0.115414515,2.0512242,1.6938664,0.8971541,-1.8249253,-2.3512812,0.3831109,-0.33895847,1.5452824,-0.112484656,-0.118232675,-0.223946,0.084992915,0.046606485,0.40564197,0.43309522,-1.0001571,0.17481977,-1.8190329,-0.24538232,0.71971554,-0.946986,-0.55613184,0.060515836,0.09495084,-0.6124195,-2.9538167,-0.5502795,-0.01665147,0.13586618,-1.2307888
-0.527775,-0.30328804,-0.07743589,0.6871689,-0.5900998,0.8477073,-0.046705637,-0.06604549,0.4880232,0.5504535,-0.09660754,0.30552053,0.26060525,-0.40796477,-0.11306248,-0.29242274,-0.46071506,-2.4737763,0.14161307,-0.37019974,0.49251008,0.9881067,1.1786163,-0.020928983,0.10607003,0.12817028,-0.015549977,-0.039159074,-0.6106515,-0.54353195,-0.095409766,0.05000101,-0.8998102,0.16307327,-0.77198905,-0.16771522,-0.42290446,-0.031198552,0.27956527,-0.023702139,1.8430331,-0.23349279,0.036661934,0.27686015,-0.8576917
0.4919178,-0.105664186,0.0025541568,-0.44046146,-0.054871995,0.07604367,-0.20407398,0.0062104,0.90365094,-0.16320059,0.14423263,-0.69861174,0.15768127,0.49145505,0.036220208,0.5237861,0.0064483555,-0.097967476,0.39278746,-0.402193,0.020574965,0.17294644,-0.030829921,-0.035889897,-0.019212909,-0.04107742,-0.028004609,-0.017652238,0.7935432,-0.7960577,0.21050529,-0.037469976,-0.4404155,0.6445211,-0.33455077,-0.008413936,-0.29788497,0.013148886,0.06756688,0.33682528,-0.56506914,0.49861467,0.0091983015,0.4406603,-0.50426847
-1.9209402,-0.9378999,-0.10108674,-0.85751003,1.901804,0.7068867,0.26063326,-0.024974462,0.26778558,0.44011146,-0.39799675,-0.110960655,-0.72622114,0.87442046,0.07305736,1.6634865,-0.42228115,0.49140257,-0.36081973,0.7468962,1.6692821,-0.7647514,0.14239529,0.09061687,0.06091515,0.21799284,0.022717202,0.018785972,-1.1771417,-0.29070216,-0.048617672,0.0635401,0.54388434,-1.6862361,0.16670555,-0.34496787,0.10506379,-0.028620457,-0.39458996,-1.0748845,0.65348566,-0.60237277,-0.15648903,-0.77287894,0.11385832
